tweet_id,author_id,inbound,created_at,text,response_tweet_id,in_response_to_tweet_id
2188,cust_MockBrandA_1183,True,2019-02-25 12:00:00,Your iOS app freezes completely on the home screen after latest update.,2189.0,
733,@MockBrandASupport,False,2019-01-17 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,732.0
2508,@MockBrandBCare,False,2019-07-23 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2507.0
3190,cust_MockBrandB_384,True,2019-01-14 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",3191.0,
276,cust_MockBrandA_152,True,2019-09-27 12:00:00,I got charged a monthly renewal fee of $17.99 even though I paused my subscription.,277.0,
316,@MockBrandASupport,False,2019-05-12 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,315.0
801,cust_MockBrandA_439,True,2019-09-22 12:00:00,"Returned my package 10 days ago for order #45910, when will my refund be credited?",802.0,
71,cust_MockBrandA_38,True,2019-02-27 12:00:00,Why was I billed $43.99 when my plan is supposed to be $12.99?,72.0,
968,@MockBrandASupport,False,2019-05-25 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,967.0
688,cust_MockBrandA_377,True,2019-09-11 12:00:00,"Tracking says delivery attempted for order #20208, but I was home all day.",689.0,
2637,@MockBrandBCare,False,2019-06-11 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2636.0
1927,@MockBrandASupport,False,2019-07-16 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1926.0
2245,cust_MockBrandA_1214,True,2019-01-16 12:00:00,"Support promised my refund for #21436 in 3 days, it has been two weeks now.",2246.0,
1181,@MockBrandASupport,False,2019-07-14 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1180.0
721,cust_MockBrandA_394,True,2019-07-15 12:00:00,I have been transferred between 4 different agents and none of you are resolving my case.,722.0,
2346,cust_MockBrandA_1273,True,2019-04-17 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",2347.0,
214,@MockBrandASupport,False,2019-07-13 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,213.0
3016,@MockBrandBCare,False,2019-09-19 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,3015.0
950,@MockBrandASupport,False,2019-04-14 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,949.0
2878,@MockBrandBCare,False,2019-09-26 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2877.0
2133,cust_MockBrandA_1154,True,2019-07-27 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,2134.0,
683,@MockBrandASupport,False,2019-02-17 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,682.0
1277,@MockBrandASupport,False,2019-08-25 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1276.0
1678,cust_MockBrandA_906,True,2019-02-17 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",1679.0,
939,cust_MockBrandA_513,True,2019-04-27 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",940.0,
762,cust_MockBrandA_415,True,2019-01-23 12:00:00,MockBrandA website checkout is throwing a 500 error on step 3.,763.0,
2724,cust_MockBrandB_129,True,2019-06-15 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2725.0,
1786,cust_MockBrandA_963,True,2019-06-19 12:00:00,MockBrandA billed my credit card after I switched payment methods.,1787.0,
3282,@MockBrandBCare,False,2019-02-14 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,3281.0
1201,@MockBrandASupport,False,2019-01-12 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1200.0
611,@MockBrandASupport,False,2019-09-22 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,610.0
1856,cust_MockBrandA_1003,True,2019-01-11 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",1857.0,
1046,@MockBrandASupport,False,2019-05-17 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1045.0
2918,@MockBrandBCare,False,2019-07-23 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,2917.0
325,cust_MockBrandA_178,True,2019-06-13 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",326.0,
1026,@MockBrandASupport,False,2019-01-22 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1025.0
206,cust_MockBrandA_113,True,2019-07-22 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,207.0,
2712,cust_MockBrandB_122,True,2019-05-15 12:00:00,Does MockBrandB support exporting my data to CSV?,2713.0,
379,cust_MockBrandA_208,True,2019-03-10 12:00:00,"I demand to speak to a real human supervisor right now, your automated bots are useless!",380.0,
651,@MockBrandASupport,False,2019-02-13 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,650.0
369,cust_MockBrandA_202,True,2019-01-16 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,370.0,
2509,cust_MockBrandB_12,True,2019-01-12 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",2510.0,
197,@MockBrandASupport,False,2019-07-25 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,196.0
1494,@MockBrandASupport,False,2019-07-17 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1493.0
3305,cust_MockBrandB_445,True,2019-05-16 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",3306.0,
149,@MockBrandASupport,False,2019-07-25 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,148.0
802,@MockBrandASupport,False,2019-02-10 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,801.0
2175,@MockBrandASupport,False,2019-06-16 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2174.0
2791,@MockBrandBCare,False,2019-05-19 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,2790.0
2119,cust_MockBrandA_1147,True,2019-09-27 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,2120.0,
2855,cust_MockBrandB_199,True,2019-04-28 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2856.0,
3111,@MockBrandBCare,False,2019-09-26 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,3110.0
691,@MockBrandASupport,False,2019-08-10 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,690.0
648,cust_MockBrandA_356,True,2019-08-10 12:00:00,"Fourth time reporting this bug where order #39647 keeps failing, fix your platform!",649.0,
2917,cust_MockBrandB_232,True,2019-06-24 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2918.0,
1065,cust_MockBrandA_580,True,2019-03-28 12:00:00,Your iOS app freezes completely on the home screen after latest update.,1066.0,
2923,@MockBrandBCare,False,2019-09-24 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2922.0
1103,@MockBrandASupport,False,2019-04-10 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1102.0
2937,cust_MockBrandB_243,True,2019-01-14 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2938.0,
1427,cust_MockBrandA_770,True,2019-04-24 12:00:00,"I noticed fraudulent unauthorized charges from MockBrandA on my card, my account was compromised!",1428.0,
1045,cust_MockBrandA_569,True,2019-09-10 12:00:00,The MockBrandA app crashes every time I open the payments tab.,1046.0,
1792,cust_MockBrandA_966,True,2019-03-14 12:00:00,"Cancel button is disabled in my account settings, please assist.",1793.0,
367,cust_MockBrandA_201,True,2019-04-11 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,368.0,
1738,cust_MockBrandA_938,True,2019-07-13 12:00:00,"Waiting on hold for 2 hours for order #14190, absolutely unacceptable support.",1739.0,
1825,cust_MockBrandA_984,True,2019-09-18 12:00:00,"MockBrandA charged me twice for the same order #61813, need this fixed.",1826.0,
3123,cust_MockBrandB_346,True,2019-02-24 12:00:00,Does MockBrandB support exporting my data to CSV?,3124.0,
2011,@MockBrandASupport,False,2019-03-18 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,2010.0
84,cust_MockBrandA_45,True,2019-02-22 12:00:00,My MockBrandA order #44970 says delivered but I never received it.,85.0,
1561,cust_MockBrandA_844,True,2019-04-22 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,1562.0,
1473,@MockBrandASupport,False,2019-04-26 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1472.0
1414,@MockBrandASupport,False,2019-09-14 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1413.0
2342,cust_MockBrandA_1271,True,2019-02-12 12:00:00,"Can't log in to check on my order #30847, app just spins forever.",2343.0,
1593,cust_MockBrandA_860,True,2019-06-15 12:00:00,Need a full refund for order #54035 because the item sent was completely wrong.,1594.0,
90,@MockBrandASupport,False,2019-07-21 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,89.0
1853,@MockBrandASupport,False,2019-08-17 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1852.0
265,@MockBrandASupport,False,2019-08-22 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,264.0
1000,@MockBrandASupport,False,2019-03-26 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,999.0
2308,cust_MockBrandA_1251,True,2019-05-15 12:00:00,Didn't receive the 2FA SMS verification code to log into my MockBrandA account.,2309.0,
3226,cust_MockBrandB_405,True,2019-07-26 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3227.0,
1924,cust_MockBrandA_1040,True,2019-01-28 12:00:00,"Order #49274 never arrived and support keeps closing my ticket without a refund, 3rd time asking.",1925.0,
2460,@MockBrandASupport,False,2019-06-17 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2459.0
1555,@MockBrandASupport,False,2019-08-17 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1554.0
946,@MockBrandASupport,False,2019-02-28 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,945.0
1191,@MockBrandASupport,False,2019-08-14 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1190.0
1019,@MockBrandASupport,False,2019-09-25 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1018.0
1123,@MockBrandASupport,False,2019-01-27 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1122.0
1660,cust_MockBrandA_896,True,2019-06-17 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,1661.0,
1447,@MockBrandASupport,False,2019-04-17 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1446.0
1288,@MockBrandASupport,False,2019-02-21 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1287.0
893,cust_MockBrandA_489,True,2019-02-22 12:00:00,"Package from MockBrandA has been 'in transit' for 9 days, tracking not updating.",894.0,
3073,cust_MockBrandB_318,True,2019-02-17 12:00:00,Does MockBrandB support exporting my data to CSV?,3074.0,
1655,@MockBrandASupport,False,2019-03-10 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1654.0
690,cust_MockBrandA_378,True,2019-05-20 12:00:00,How do I cancel my MockBrandA subscription? Can't find the option anywhere.,691.0,
1547,cust_MockBrandA_836,True,2019-04-26 12:00:00,"Requested a refund on order #80402 a week ago, still nothing.",1548.0,
2462,cust_MockBrandA_1336,True,2019-07-20 12:00:00,"Someone hacked into my MockBrandA account and changed my password, please help me lock it down!",2463.0,
317,cust_MockBrandA_174,True,2019-08-28 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $74.99, I will pursue legal action with my lawyer.",318.0,
3090,cust_MockBrandB_327,True,2019-03-13 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,3091.0,
3293,cust_MockBrandB_439,True,2019-09-19 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",3294.0,
842,cust_MockBrandA_461,True,2019-08-26 12:00:00,Why does the MockBrandA app keep logging me out every 5 minutes?,843.0,
2485,cust_MockBrandA_1348,True,2019-08-15 12:00:00,Didn't receive the 2FA SMS verification code to log into my MockBrandA account.,2486.0,
1812,@MockBrandASupport,False,2019-04-25 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1811.0
2838,@MockBrandBCare,False,2019-04-13 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2837.0
2522,@MockBrandBCare,False,2019-03-26 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,2521.0
2079,cust_MockBrandA_1126,True,2019-07-25 12:00:00,My MockBrandA order #14455 says delivered but I never received it.,2080.0,
2045,cust_MockBrandA_1107,True,2019-02-19 12:00:00,"Waiting on hold for 2 hours for order #14160, absolutely unacceptable support.",2046.0,
2920,cust_MockBrandB_234,True,2019-05-19 12:00:00,"Still waiting on my MockBrandB order #12553, it's been 12 days.",2921.0,
1320,@MockBrandASupport,False,2019-04-28 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1319.0
2749,@MockBrandBCare,False,2019-04-21 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,2748.0
2147,cust_MockBrandA_1161,True,2019-07-13 12:00:00,"MockBrandA charged me twice for the same order #79349, need this fixed.",2148.0,
1789,@MockBrandASupport,False,2019-08-10 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1788.0
2014,@MockBrandASupport,False,2019-02-26 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,2013.0
841,@MockBrandASupport,False,2019-05-15 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,840.0
1113,@MockBrandASupport,False,2019-08-10 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,1112.0
3253,@MockBrandBCare,False,2019-09-19 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,3252.0
2614,cust_MockBrandB_69,True,2019-02-21 12:00:00,"Still waiting on my MockBrandB order #87526, it's been 12 days.",2615.0,
1558,@MockBrandASupport,False,2019-07-24 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1557.0
2520,@MockBrandBCare,False,2019-09-14 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,2519.0
1575,cust_MockBrandA_851,True,2019-03-27 12:00:00,"Cancel button is disabled in my account settings, please assist.",1576.0,
616,cust_MockBrandA_337,True,2019-04-22 12:00:00,"Cannot apply discount codes at checkout on the MockBrandA app, getting an error.",617.0,
1813,cust_MockBrandA_977,True,2019-05-11 12:00:00,"Waiting on hold for 2 hours for order #76115, absolutely unacceptable support.",1814.0,
1820,cust_MockBrandA_981,True,2019-08-19 12:00:00,"Can't log in to check on my order #69210, app just spins forever.",1821.0,
1674,@MockBrandASupport,False,2019-06-27 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,1673.0
336,@MockBrandASupport,False,2019-03-15 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,335.0
412,@MockBrandASupport,False,2019-04-20 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,411.0
3036,@MockBrandBCare,False,2019-07-26 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,3035.0
3160,@MockBrandBCare,False,2019-05-22 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,3159.0
2885,cust_MockBrandB_216,True,2019-04-21 12:00:00,"Third time contacting MockBrandB about the same bug, no fix yet.",2886.0,
1584,@MockBrandASupport,False,2019-07-21 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1583.0
2785,@MockBrandBCare,False,2019-06-25 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2784.0
3264,@MockBrandBCare,False,2019-05-14 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,3263.0
1783,@MockBrandASupport,False,2019-03-27 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1782.0
1264,cust_MockBrandA_683,True,2019-08-19 12:00:00,"Your product arrived broken for order #92441, cancel my recurring contract immediately.",1265.0,
979,@MockBrandASupport,False,2019-05-21 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,978.0
13,cust_MockBrandA_6,True,2019-05-24 12:00:00,"MockBrandA charged me twice for the same order #40512, need this fixed.",14.0,
440,cust_MockBrandA_242,True,2019-01-24 12:00:00,My MockBrandA order #14138 says delivered but I never received it.,441.0,
1145,cust_MockBrandA_621,True,2019-03-15 12:00:00,Why was I billed $18.99 when my plan is supposed to be $7.99?,1146.0,
2623,cust_MockBrandB_74,True,2019-05-28 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",2624.0,
2706,cust_MockBrandB_119,True,2019-08-15 12:00:00,"Still waiting on my MockBrandB order #22414, it's been 12 days.",2707.0,
679,@MockBrandASupport,False,2019-05-26 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,678.0
2497,cust_MockBrandB_4,True,2019-05-10 12:00:00,"Still waiting on my MockBrandB order #28258, it's been 12 days.",2498.0,
1883,@MockBrandASupport,False,2019-08-16 12:30:00,Sorry for the trouble! Please try resetting your password from a private/incognito window - if it still fails DM us your registered email so we can look into your account.,,1882.0
992,cust_MockBrandA_541,True,2019-08-25 12:00:00,Please cancel my order #53283 immediately before it ships out.,993.0,
906,cust_MockBrandA_496,True,2019-02-21 12:00:00,"Waiting on hold for 2 hours for order #81105, absolutely unacceptable support.",907.0,
2957,cust_MockBrandB_254,True,2019-03-24 12:00:00,"MockBrandB auto-renewed my subscription without any warning email, want a refund.",2958.0,
1009,@MockBrandASupport,False,2019-02-23 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1008.0
392,cust_MockBrandA_215,True,2019-09-17 12:00:00,"Requested a refund on order #93584 a week ago, still nothing.",393.0,
511,cust_MockBrandA_279,True,2019-06-23 12:00:00,"If MockBrandA does not resolve this unauthorized charge of $58.99, I will pursue legal action with my lawyer.",512.0,
2952,cust_MockBrandB_251,True,2019-03-16 12:00:00,"Still waiting on my MockBrandB order #85609, it's been 12 days.",2953.0,
1105,@MockBrandASupport,False,2019-03-22 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1104.0
2516,@MockBrandBCare,False,2019-03-10 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2515.0
2340,cust_MockBrandA_1270,True,2019-03-26 12:00:00,"Requested a refund on order #67331 a week ago, still nothing.",2341.0,
374,@MockBrandASupport,False,2019-03-27 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,373.0
657,@MockBrandASupport,False,2019-02-28 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,656.0
72,@MockBrandASupport,False,2019-05-16 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,71.0
2746,cust_MockBrandB_140,True,2019-08-12 12:00:00,"Still waiting on my MockBrandB order #71112, it's been 12 days.",2747.0,
2219,cust_MockBrandA_1200,True,2019-02-27 12:00:00,MockBrandA billed my credit card after I switched payment methods.,2220.0,
833,@MockBrandASupport,False,2019-01-10 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,832.0
1570,@MockBrandASupport,False,2019-09-25 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1569.0
704,cust_MockBrandA_385,True,2019-04-12 12:00:00,The MockBrandA app crashes every time I open the payments tab.,705.0,
901,cust_MockBrandA_493,True,2019-07-20 12:00:00,Search bar on MockBrandA website is broken and returns 0 results for everything.,902.0,
1298,@MockBrandASupport,False,2019-09-20 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,1297.0
2393,cust_MockBrandA_1298,True,2019-01-14 12:00:00,Why was I billed $38.99 when my plan is supposed to be $8.99?,2394.0,
2268,cust_MockBrandA_1228,True,2019-04-27 12:00:00,Need a full refund for order #88264 because the item sent was completely wrong.,2269.0,
95,cust_MockBrandA_52,True,2019-07-20 12:00:00,Saw an unexpected extra fee of $74.99 on my latest MockBrandA invoice.,96.0,
622,@MockBrandASupport,False,2019-05-27 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,621.0
969,cust_MockBrandA_528,True,2019-02-18 12:00:00,"Can't log in to check on my order #24264, app just spins forever.",970.0,
1449,cust_MockBrandA_783,True,2019-09-11 12:00:00,Please cancel my order #15796 immediately before it ships out.,1450.0,
3000,@MockBrandBCare,False,2019-08-27 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,2999.0
1093,@MockBrandASupport,False,2019-06-20 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1092.0
2338,cust_MockBrandA_1269,True,2019-07-15 12:00:00,"Your product arrived broken for order #66243, cancel my recurring contract immediately.",2339.0,
3005,cust_MockBrandB_281,True,2019-02-26 12:00:00,"Still waiting on my MockBrandB order #69318, it's been 12 days.",3006.0,
2533,cust_MockBrandB_25,True,2019-08-14 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",2534.0,
903,@MockBrandASupport,False,2019-09-20 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,902.0
945,cust_MockBrandA_516,True,2019-02-27 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,946.0,
986,cust_MockBrandA_538,True,2019-07-21 12:00:00,"Package from MockBrandA has been 'in transit' for 9 days, tracking not updating.",987.0,
1761,@MockBrandASupport,False,2019-08-16 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,1760.0
1165,cust_MockBrandA_632,True,2019-05-10 12:00:00,"Someone hacked into my MockBrandA account and changed my password, please help me lock it down!",1166.0,
1136,@MockBrandASupport,False,2019-09-21 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1135.0
2558,cust_MockBrandB_39,True,2019-01-18 12:00:00,Does MockBrandB support exporting my data to CSV?,2559.0,
1383,@MockBrandASupport,False,2019-06-18 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,1382.0
457,cust_MockBrandA_251,True,2019-08-13 12:00:00,Why was I billed $52.99 when my plan is supposed to be $50.99?,458.0,
41,@MockBrandASupport,False,2019-09-17 12:30:00,You can cancel anytime from Account > Subscription > Cancel. DM us if you don't see that option and we'll help directly.,,40.0
2862,cust_MockBrandB_203,True,2019-07-11 12:00:00,MockBrandB app won't load past the splash screen on iOS 17.,2863.0,
2321,cust_MockBrandA_1260,True,2019-03-24 12:00:00,Want to cancel my auto-renew membership with MockBrandA.,2322.0,
2777,@MockBrandBCare,False,2019-03-16 12:30:00,Sorry for the delay - DM your order number so we can chase this with our logistics partner.,,2776.0
840,cust_MockBrandA_460,True,2019-02-22 12:00:00,"Support promised my refund for #55134 in 3 days, it has been two weeks now.",841.0,
3295,cust_MockBrandB_440,True,2019-01-16 12:00:00,"MockBrandB keeps logging me out every few minutes, super annoying.",3296.0,
393,@MockBrandASupport,False,2019-04-14 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,392.0
2800,cust_MockBrandB_169,True,2019-07-27 12:00:00,Does MockBrandB support exporting my data to CSV?,2801.0,
1100,cust_MockBrandA_598,True,2019-09-14 12:00:00,MockBrandA billed my credit card after I switched payment methods.,1101.0,
3174,@MockBrandBCare,False,2019-07-11 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,3173.0
3116,cust_MockBrandB_342,True,2019-07-19 12:00:00,"Still waiting on my MockBrandB order #83564, it's been 12 days.",3117.0,
441,@MockBrandASupport,False,2019-03-23 12:30:00,Apologies for the delay! Please DM your order number and zip code so we can trace the package with the carrier.,,440.0
2775,@MockBrandBCare,False,2019-01-12 12:30:00,Yes! You can export data from Settings > Data > Export CSV.,,2774.0
288,cust_MockBrandA_158,True,2019-06-19 12:00:00,Please cancel my order #69460 immediately before it ships out.,289.0,
169,cust_MockBrandA_92,True,2019-02-16 12:00:00,Courier delivered my package for order #84531 to the wrong street address.,170.0,
224,@MockBrandASupport,False,2019-04-22 12:30:00,We're really sorry to hear that. Please DM your case/order number so a senior agent can personally follow up.,,223.0
2714,cust_MockBrandB_123,True,2019-05-25 12:00:00,Does MockBrandB support exporting my data to CSV?,2715.0,
504,cust_MockBrandA_275,True,2019-09-16 12:00:00,MockBrandA login button spins endlessly and never loads my profile.,505.0,
742,cust_MockBrandA_405,True,2019-02-21 12:00:00,MockBrandA billed my credit card after I switched payment methods.,743.0,
573,cust_MockBrandA_314,True,2019-07-20 12:00:00,"I can't log into my MockBrandA account, it keeps saying invalid password even after reset.",574.0,
490,cust_MockBrandA_268,True,2019-06-12 12:00:00,"Fourth time reporting this bug where order #19572 keeps failing, fix your platform!",491.0,
2735,@MockBrandBCare,False,2019-01-14 12:30:00,We're aware of an iOS 17 issue - please try reinstalling the latest build. DM your device model if it persists.,,2734.0
1585,cust_MockBrandA_856,True,2019-04-17 12:00:00,"Cannot apply discount codes at checkout on the MockBrandA app, getting an error.",1586.0,
1791,@MockBrandASupport,False,2019-05-28 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,1790.0
3272,@MockBrandBCare,False,2019-01-23 12:30:00,We're sorry this keeps happening. DM your case number so we can escalate internally.,,3271.0
443,@MockBrandASupport,False,2019-09-16 12:30:00,So sorry for the wait. Please DM your order number and we'll escalate the refund to our billing team right away.,,442.0
2439,@MockBrandASupport,False,2019-09-18 12:30:00,We're sorry about that. Please DM us your order number and the last 4 digits of the card used so we can investigate the duplicate charge.,,2438.0
3225,@MockBrandBCare,False,2019-04-15 12:30:00,Apologies for the surprise renewal. DM your order ID and we'll process a refund review.,,3224.0
2573,@MockBrandBCare,False,2019-08-10 12:30:00,"Sorry about that! Please clear your app cache and reinstall - if the issue continues, DM your account email.",,2572.0
1752,cust_MockBrandA_945,True,2019-09-23 12:00:00,Your iOS app freezes completely on the home screen after latest update.,1753.0,
209,@MockBrandASupport,False,2019-03-23 12:30:00,"Thanks for flagging this - please try updating to the latest app version, and DM us your device model if the crash continues.",,208.0
